title,date,full_text,link
Leonardo Unveils Its Largest-Ever Drone,"June 21, 2019","At an unveiling event at the Paris Air Show, Leonardo introduced its largest-ever Remotely-Piloted Air System (RPAS), the Falco Xplorer.",https://www.microwavejournal.com/articles/32496-leonardo-unveils-its-largest-ever-drone
Microchip Gives Its Most Precise Atomic Clock Performance Upgrade ,"June 21, 2019",N/A,https://www.microwavejournal.com/articles/32495-microchip-gives-its-most-precise-atomic-clock-performance-upgrade
Q-Tech Miniature High-Temp Oscillators Target Down-Hole Applications  ,"June 21, 2019","Q-Tech Corp. announces the availability of the QTCH Series of ultra-miniature crystal oscillators for high-temperature, applications.",https://www.microwavejournal.com/articles/32494-q-tech-miniature-high-temp-oscillators-target-down-hole-applications
Radar Sensors Market Overview,"June 18, 2019","According to MarketsandMarkets, the radar sensor market is projected to reach USD 20.64 billion by 2023, growing at a CAGR of 19.51% during 2017–2023. Read this quick summary of their market overview.",https://www.microwavejournal.com/articles/32482-radar-sensors-market-overview
Pasternack Receives Supplier Excellence Award from Raytheon IDS,"June 17, 2019","Pasternack, an Infinite Electronics brand and a leading provider of RF, microwave and mmWave products, was awarded the Supplier Excellence Award from Raytheon Integrated Defense Systems for superior supplier performance, one of 77 companies recognized for 4-Star honors.",https://www.microwavejournal.com/articles/32480-pasternack-receives-supplier-excellence-award-from-raytheon-ids
Harris Awarded $51M Delivery Order to Provide Leading-Edge Tactical Communications Equipment,"June 17, 2019",Harris Corp. has been awarded a $51 million Foreign Military Sales delivery order to provide Falcon III® radios to a Central European nation–delivering advanced narrowband and wideband networking capabilities and offering greater interoperability with U.S. and NATO allies for coalition operations.,https://www.microwavejournal.com/articles/32479-harris-awarded-51m-delivery-order-to-provide-leading-edge-tactical-communications-equipment
"Low Loss Circulators for UHF, L-, S-, C- and X-Band AESAs","June 12, 2019",N/A,https://www.microwavejournal.com/articles/32380-low-loss-circulators-for-uhf-l--s--c--and-x-band-aesas
RoHS and REACH Compliant MIL-STD-1553B Bus Couplers,"June 12, 2019",N/A,https://www.microwavejournal.com/articles/32379-rohs-and-reach-compliant-mil-std-1553b-bus-couplers
8 kW X-Band PA Powered by GaN,"June 12, 2019",N/A,https://www.microwavejournal.com/articles/32378-kw-x-band-pa-powered-by-gan
Arbitrary Waveform Generator Accurately Simulates Fast-Changing Real-World Signals,"June 12, 2019",N/A,https://www.microwavejournal.com/articles/32377-arbitrary-waveform-generator-accurately-simulates-fast-changing-real-world-signals
Mil-Spec Coax Cable Assemblies: The Shift from Custom Proprietary to COTS,"June 12, 2019",N/A,https://www.microwavejournal.com/articles/32375-mil-spec-coax-cable-assemblies-the-shift-from-custom-proprietary-to-cots
An Adaptable GaN Power Amplifier for S-Band Radar,"June 12, 2019",The EMEA Satellite Operators Association (ESOA) and the Next Generation Mobile Networks Alliance (NGMN) have signed a cooperation agreement to strengthen their relationship and foster integration of satellite solutions into the 5G ecosystem.,https://www.microwavejournal.com/articles/32374-an-adaptable-gan-power-amplifier-for-s-band-radar
NGMN and ESOA Sign Cooperation Agreement,"June 11, 2019","Raytheon and United Technologies are merging in an all-stock deal that the two companies say is a merger of equals. If approved by shareholders and government regulators, the new company, Raytheon Technologies, will have nearly $74 billion in annual sales, second only to Boeing.",https://www.microwavejournal.com/articles/32463-ngmn-and-esoa-sign-co-operation-agreement
Raytheon and United Technologies to Merge Creating 2nd Largest US Defense Company,"June 10, 2019","Custom MMIC was the only MMIC supplier to receive Raytheon’s Five Star Supplier Excellence Award for 2018, awarded by Raytheon’s Integrated Defense Systems (IDS) business. The Five Star recognition is the highest a Raytheon IDS supplier can achieve, and Custom MMIC was one of 16 companies selected. This was the third consecutive year Custom MMIC was named a top supplier by Raytheon.",https://www.microwavejournal.com/articles/32457-raytheon-and-united-technologies-to-merge-creating-2nd-largest-us-defense-company
Custom MMIC Secures Raytheon’s Top Supplier Honors,"June 6, 2019","3D Glass Solutions (3DGS) has secured an unspecified investment from aerospace and defense prime Lockheed Martin, part of its Series B funding round.",https://www.microwavejournal.com/articles/32425-custom-mmic-secures-raytheons-top-supplier-honors
3D Glass Solutions Secures Investment from Lockheed Martin Ventures,"June 6, 2019",Pentek Inc. introduced several enhancements to its Navigator Design Suite for the Xilinx Zynq UltraScale+ RFSoC.,https://www.microwavejournal.com/articles/32435-d-glass-solutions-secures-investment-from-lockheed-martin-ventures
Pentek Enhances Navigator Design Suite for the RFSoC Quartz Architecture,"June 4, 2019","Nano Dimension Ltd. announced it has received a grant approval from the Israel Innovation Authority for developing hardware, in cooperation with Harris Corp., that will fly on the International Space Station (ISS) and communicate with Harris’ ground based satellite tracking station in Florida.",https://www.microwavejournal.com/articles/32366-pentek-enhances-navigator-design-suite-for-the-rfsoc-quartz-architecture
"Nano Dimension, Harris Corp. Receive Grant Approval to Develop Hardware to Fly on ISS","May 31, 2019","Northrop Grumman Corp. (NGC), in partnership with the Air Force Research Laboratory Sensors Directorate, demonstrated the first SDR-based, M-code enabled GPS receiver on production-capable hardware during a recent flight test.",https://www.microwavejournal.com/articles/32400-nano-dimension-harris-corp-receive-grant-approval-to-develop-hardware-to-fly-on-iss
NGC Demos GPS SDR Navigation Solution During Flight Test,"May 29, 2019","Leonardo DRS Inc. announced that it has been awarded a contract worth up to $977 million by the Defense Information Technology Contracting Organization, to provide the USSOCOM worldwide SATCOM and support for its headquarters, components and major subordinate units operating around the world.",https://www.microwavejournal.com/articles/32371-ngc-demos-gps-sdr-navigation-solution-during-flight-test
Leonardo DRS Wins Contract Worth Up to $977M to Provide USSOCOM with Global SATCOM,"May 29, 2019",A dual-channel Ka-Band microwave rotary joint designed and produced by Link Microtek is playing a crucial role within a new stabilised antenna platform developed by Italian firm ADS International S.r.l. for high-end SOTM applications.,https://www.microwavejournal.com/articles/32367-leonardo-drs-wins-contract-worth-up-to-977m-to-provide-ussocom-with-global-satcom
Link Microtek's Microwave Rotary Joint Key Element of Antenna System from ADS International,"May 28, 2019",N/A,https://www.microwavejournal.com/articles/32365-link-microteks-microwave-rotary-joint-key-element-of-antenna-system-from-ads-international
Kratos Receives $4.9M Contract to Develop THREAT System,"May 28, 2019","Kratos Defense & Security Solutions Inc. announced that the KDRSS Division has been awarded a $2.2 million base contract, $4.9 million total contract value with options, to develop and demonstrate a THREAT system for the TRMC T&E S&T and the U.S. Army PEO STRI in Orlando, Fla.",https://www.microwavejournal.com/articles/32355-kratos-receives-49m-contract-to-develop-threat-system
"Interview with Matt Desch, Iridium CEO","May 22, 2019","At the SATELLITE 2019 conference in Washington, D.C., I recorded this interview with Matt Desch, CEO of Iridium Communications. Desch was named the 2018 Satellite Executive of the Year, recognizing the $3 billion Iridium satellite upgrade.",https://www.microwavejournal.com/blogs/17-gary-lerude-mwj-technical-editor/post/32327-interview-with-matt-desch-iridium-ceo
Mercury Receives $2.1M Order for State-of-the-Art RF Amplifiers,"May 16, 2019",Mercury Systems Inc. announced it received a $2.1 million order from a leading defense prime contractor for custom-engineered RF amplifiers delivering industry-leading performance required for an advanced naval electronic support program. ,https://www.microwavejournal.com/articles/32287-mercury-receives-21m-order-for-state-of-the-art-rf-amplifiers
"6 to 18 GHz, 100 W TWT PA","May 14, 2019","SatixFy to supply on-board processing ASICs to Airbus for advanced processed payloads. SatixFy will provide on-board processing chips, for both digitally channelised and regenerative missions.",https://www.microwavejournal.com/articles/32241-to-18-ghz-100-w-twt-pa
"Modular, Open Architecture Transceivers Enable Next-Generation EW Systems","May 14, 2019",Cobham Advanced Electronic Solutions announced the LeanRELTMproduct family designed to meet the needs of small satellite and non-traditional spacecraft manufacturers.,https://www.microwavejournal.com/articles/32240-modular-open-architecture-transceivers-enable-next-generation-ew-systems
Airbus Adds SatixFy ASICs for Advanced Satellite Payload Communications,"May 13, 2019",Calian Group Ltd.’s Systems Engineering Division (SED) is releasing a new line of advanced medium- and large-aperture RF antennas with cutting-edge performance for the most demanding satellite system applications.,https://www.microwavejournal.com/articles/32265-airbus-adds-satixfy-asics-for-advanced-satellite-payload-communications
Cobham Introduces LeanREL™ Featuring Harsh Environment Performance at Lower Costs,"May 13, 2019","Teledyne Paradise Datacom (Paradise), part of the Teledyne Defense Electronics Group, announced that it has begun shipping the latest version of its innovative line of Q-Flex modems, the 400 Series.",https://www.microwavejournal.com/articles/32264-cobham-introduces-leanrel-featuring-harsh-environment-performance-at-lower-costs
